ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Project Categories","Project Attributes",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
1505,"Nelson 151","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-12,portfolio,https://nelsoncounty.com/explore/nelson-151/,https://nelsoncounty.com/wp-content/uploads/2024/06/Nelson-151.png,Nelson-151,,,"Nelson 151",https://nelsoncounty.com/wp-content/uploads/2024/06/Nelson-151.png,,"Road Trips>Touring Trails",,publish,1,josh,iamjwal@gmail.com,,,nelson-151,,,0,0,0,open,closed,2024-06-12
1510,"Nelson 29","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-12,portfolio,https://nelsoncounty.com/explore/nelson-29/,https://nelsoncounty.com/wp-content/uploads/2024/06/nelson29-retina.webp,nelson29-retina,,,"Nelson 29",https://nelsoncounty.com/wp-content/uploads/2024/06/nelson29-retina.webp,,"Road Trips>Touring Trails",,publish,1,josh,iamjwal@gmail.com,,,nelson-29,,,0,0,0,open,closed,2024-06-12
1513,"Blue Ridge Fruit Loop","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-12,portfolio,https://nelsoncounty.com/explore/blue-ridge-fruit-loop/,https://nelsoncounty.com/wp-content/uploads/2024/06/Edible-Landscaping.jpg,"Edible Landscaping",,,"Edible Landscaping",https://nelsoncounty.com/wp-content/uploads/2024/06/Edible-Landscaping.jpg,,"Road Trips>Touring Trails",,publish,1,josh,iamjwal@gmail.com,,,blue-ridge-fruit-loop,,,0,0,0,open,closed,2024-06-12
1515,"Virginia Spirits Trail","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-12,portfolio,https://nelsoncounty.com/explore/virginia-spirits-trail/,https://nelsoncounty.com/wp-content/uploads/2024/06/Virginia-Spirits-Trail.jpg,"Virginia Spirits Trail",,,"Virginia Spirits Trail",https://nelsoncounty.com/wp-content/uploads/2024/06/Virginia-Spirits-Trail.jpg,,"Road Trips>Touring Trails",,publish,1,josh,iamjwal@gmail.com,,,virginia-spirits-trail,,,0,0,0,open,closed,2024-06-12
1673,"Rockfish Valley Natural History Center","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-13,portfolio,https://nelsoncounty.com/explore/rockfish-valley-natural-history-center/,https://nelsoncounty.com/wp-content/uploads/2024/06/Rockfish-Valley-Natural-History-Center.jpg,"Rockfish Valley Natural History Center",,,"Rockfish Valley Natural History Center",https://nelsoncounty.com/wp-content/uploads/2024/06/Rockfish-Valley-Natural-History-Center.jpg,,"All (Play)>Attractions>Museums &amp; Heritage|Road Trips>Nellysford",,publish,1,josh,iamjwal@gmail.com,,,rockfish-valley-natural-history-center,,,0,0,0,open,closed,2024-06-13
1752,"Indian Summer Guide Service","<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-06-17,portfolio,https://nelsoncounty.com/explore/indian-summer-guide-service/,https://nelsoncounty.com/wp-content/uploads/2024/06/Indian-Summer-Guide-Service.jpg,"Indian Summer Guide Service",,,"Indian Summer Guide Service",https://nelsoncounty.com/wp-content/uploads/2024/06/Indian-Summer-Guide-Service.jpg,,"All (Play)>Activities|All (Play)>Outdoor Adventures>Horseback Riding",,publish,1,josh,iamjwal@gmail.com,,,indian-summer-guide-service,,,0,0,0,open,closed,2024-06-17
1855,"Nelson Scoops","<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-07-22,portfolio,https://nelsoncounty.com/explore/nelsonscoops/,https://nelsoncounty.com/wp-content/uploads/2024/07/IMG_2254.jpeg,IMG_2254,,,,https://nelsoncounty.com/wp-content/uploads/2024/07/IMG_2254.jpeg,,"Road Trips>Lovingston|Road Trips>Nelson 29|All (Taste)>Restaurants|All (Taste)>Sweet Treats",Lovingston,publish,3,WG,taprootpr@gmail.com,,,nelsonscoops,,,0,0,0,closed,closed,2025-09-20
1944,"Mars Knob Farm","<h1 class=""entry-title fusion-post-title"">Inglewood Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-column-has-shadow fusion-flex-column-wrapper-legacy"">
<div class=""fusion-text fusion-text-1""></div>
</div>
</div>
</div>
</div>
</div>
<h1 class=""entry-title fusion-post-title"">Deer Creek Farm</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>
<h3 class=""fusion-title-heading title-heading-left"">Montebello Fish Hatchery</h3>
<div class=""title-sep-container title-sep-container-right""></div>
<h1 class=""entry-title fusion-post-title"">Veritas Vineyards &amp; Winery</h1>
<h1 class=""entry-title fusion-post-title"">Mountain and Vine Winery</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2024-10-10,portfolio,https://nelsoncounty.com/explore/marsknob/,https://nelsoncounty.com/wp-content/uploads/2024/10/IMG_2726.jpeg,IMG_2726,,,,https://nelsoncounty.com/wp-content/uploads/2024/10/IMG_2726.jpeg,,"Farms &amp; Orchards",,publish,3,WG,taprootpr@gmail.com,,,marsknob,,,0,0,0,closed,closed,2024-10-10
2024,"Crestvue Cottage","<h1 class=""entry-title fusion-post-title"">Blackrock Trail</h1>
<h1 class=""entry-title fusion-post-title"">Blue Mountain Brewery</h1>
<h1 class=""entry-title fusion-post-title"">Basic Necessities</h1>
<div class=""post-content"">
<div class=""fusion-fullwidth fullwidth-box fusion-builder-row-1 nonhundred-percent-fullwidth non-hundred-percent-height-scrolling"">
<div class=""fusion-builder-row fusion-row"">
<div class=""fusion-layout-column fusion_builder_column fusion-builder-column-0 fusion_builder_column_2_3 2_3 fusion-two-third fusion-column-first"">
<div class=""fusion-column-wrapper fusion-flex-column-wrapper-legacy""></div>
</div>
</div>
</div>
</div>",,2025-01-07,portfolio,https://nelsoncounty.com/explore/crestvue-cottage/,https://nelsoncounty.com/wp-content/uploads/2025/01/Crestvue-Cottage-Ext.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Crestvue-Cottage-Int.jpg,"Crestvue Cottage Ext|Crestvue Cottage Int",|,|,|,https://nelsoncounty.com/wp-content/uploads/2025/01/Crestvue-Cottage-Ext.jpg,,"All (Lodging)>Arrington|All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Staff on Site",Difficult|Moderate|Rugged|Vista|Wintergreen,publish,1,josh,iamjwal@gmail.com,,,crestvue-cottage,,,0,0,0,closed,closed,2025-01-28
2056,"Sentosa Cabin",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/sentosa-cabin/,https://nelsoncounty.com/wp-content/uploads/2025/01/Sentosa-Cabin-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Sentosa-Cabin-Interior.jpg,"Sentosa Cabin Exterior|Sentosa Cabin Interior",|,|,"Sentosa Cabin Exterior|Sentosa Cabin Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Sentosa-Cabin-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Schuyler",,publish,1,josh,iamjwal@gmail.com,,,sentosa-cabin,,,0,0,0,closed,closed,2025-01-28
2059,"Roudy's Retreat",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/roudys-retreat/,https://nelsoncounty.com/wp-content/uploads/2025/01/Roudys-Retreat-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Roudys-Retreat-Interior.jpg,"Roudy’s Retreat Exterior|Roudy’s Retreat Interior",|,|,"Roudy’s Retreat Exterior|Roudy’s Retreat Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Roudys-Retreat-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Montebello|All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,roudys-retreat,,,0,0,0,closed,closed,2025-01-28
2061,"Pachi's Ridge",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/pachis-ridge/,https://nelsoncounty.com/wp-content/uploads/2025/01/Pachis-Ridge-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Pachis-Ridge-Interior.jpg,"Pachi’s Ridge Exterior|Pachi’s Ridge Interior",|,|,"Pachi’s Ridge Exterior|Pachi’s Ridge Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Pachis-Ridge-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Nellysford|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,pachis-ridge,,,0,0,0,closed,closed,2025-01-28
2066,"Boogie Nights Manor",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/boogie-nights-manor/,https://nelsoncounty.com/wp-content/uploads/2025/01/Boogie-Nights-Manor-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Boogie-Nights-Manor-Interior.jpg,"Boogie Nights Manor Exterior|Boogie Nights Manor Interior",|,|,"Boogie Nights Manor Exterior|Boogie Nights Manor Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Boogie-Nights-Manor-Exterior.jpg,,"All (Lodging)>Afton|All (Lodging)>Pet Friendly|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,boogie-nights-manor,,,0,0,0,closed,closed,2025-01-28
2068,"The Big Tiny House",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/the-big-tiny-house/,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Big-Tiny-House-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/The-Big-Tiny-House-Interior.jpg,"The Big Tiny House Exterior|The Big Tiny House Interior",|,|,"The Big Tiny House Exterior|The Big Tiny House Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Big-Tiny-House-Exterior.jpg,,"All (Lodging)>Afton|All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Pet Friendly",,publish,1,josh,iamjwal@gmail.com,,,the-big-tiny-house,,,0,0,0,closed,closed,2025-01-28
2070,"Rusty's Retreat",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/rustys-retreat/,https://nelsoncounty.com/wp-content/uploads/2025/01/Rustys-Retreat-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Rustys-Retreat-Interior.jpg,"Rusty's Retreat Exterior|Rusty's Retreat Interior",|,|,"Rusty's Retreat Exterior|Rusty's Retreat Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Rustys-Retreat-Exterior.jpg,,"All (Lodging)>Afton|All (Lodging)>Cabins &amp; Cottages",,publish,1,josh,iamjwal@gmail.com,,,rustys-retreat,,,0,0,0,closed,closed,2025-01-28
2073,"Village Inn",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/village-inn/,https://nelsoncounty.com/wp-content/uploads/2025/01/Village-Inn-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Village-Inn-Interior.jpg,"Village Inn Exterior|Village Inn Interior",|,|,"Village Inn Exterior|Village Inn Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Village-Inn-Exterior.jpg,,"All (Lodging)>Lovingston|All (Lodging)>Motels &amp; Inns|All (Lodging)>Staff on Site",,publish,1,josh,iamjwal@gmail.com,,,village-inn,,,0,0,0,closed,closed,2025-01-28
2076,"Cozy Mountain Cottage","[nectar_btn size=""jumbo"" button_style=""regular"" button_color_2=""Extra-Color-3"" icon_family=""none"" text=""Return to Directory"" url=""https://nelsoncounty.com/stay/"" margin_top=""10"" margin_bottom=""10""]",,2025-01-27,portfolio,https://nelsoncounty.com/explore/cozy-mountain-cottage/,https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Mountain-Cottage-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Mountain-Cottage-Interior.jpg,"Cozy Mountain Cottage Exterior|Cozy Mountain Cottage Interior",|,|,"Cozy Mountain Cottage Exterior|Cozy Mountain Cottage Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Cozy-Mountain-Cottage-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Nellysford",,publish,1,josh,iamjwal@gmail.com,,,cozy-mountain-cottage,,,0,0,0,closed,closed,2025-01-28
2080,"Piedmont Grove Lodging",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/piedmont-grove-lodging/,https://nelsoncounty.com/wp-content/uploads/2025/01/Piedmont-Grove-Lodging-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Piedmont-Grove-Lodging-Interior.jpg,"Piedmont Grove Lodging Exterior|Piedmont Grove Lodging Interior",|,|,"Piedmont Grove Lodging Exterior|Piedmont Grove Lodging Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Piedmont-Grove-Lodging-Exterior.jpg,,"All (Lodging)>Motels &amp; Inns|All (Lodging)>Roseland",,publish,1,josh,iamjwal@gmail.com,,,piedmont-grove-lodging,,,0,0,0,closed,closed,2025-01-28
2086,"Beech Grove Farmhouse",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/beech-grove-farmhouse/,https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Farmhouse-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Farmhouse-Interior.jpg,"Beech Grove Farmhouse Exterior|Beech Grove Farmhouse Interior",|,|,"Beech Grove Farmhouse Exterior|Beech Grove Farmhouse Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Farmhouse-Exterior.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Roseland|All (Lodging)>Whole House Rentals|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,beech-grove-farmhouse,,,0,0,0,closed,closed,2025-01-28
2091,"Straw Bale House",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/straw-bale-house/,https://nelsoncounty.com/wp-content/uploads/2025/01/Straw-Bale-House-Exterior.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Straw-Bale-House-Interior.jpg,"Straw Bale House Exterior|Straw Bale House Interior",|,|,"Straw Bale House Exterior|Straw Bale House Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Straw-Bale-House-Exterior.jpg,,"All (Lodging)>Afton|All (Lodging)>Bed and Breakfast|All (Lodging)>Staff on Site",,publish,1,josh,iamjwal@gmail.com,,,straw-bale-house,,,0,0,0,closed,closed,2025-01-28
2095,"Blue Ridge Bliss",,,2025-01-27,portfolio,https://nelsoncounty.com/explore/blue-ridge-bliss/,https://nelsoncounty.com/wp-content/uploads/2025/01/Blue-Ridge-Bliss.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/Blue-Ridge-Bliss-Interior.jpg,"Blue Ridge Bliss|Blue Ridge Bliss Interior",|,|,"Blue Ridge Bliss|Blue Ridge Bliss Interior",https://nelsoncounty.com/wp-content/uploads/2025/01/Blue-Ridge-Bliss.jpg,,"All (Lodging)>Pet Friendly|All (Lodging)>Roseland|All (Lodging)>Wintergreen Resort",,publish,1,josh,iamjwal@gmail.com,,,blue-ridge-bliss,,,0,0,0,closed,closed,2025-01-28
2101,"Stays at Lovingston Winery",,,2025-01-28,portfolio,https://nelsoncounty.com/explore/stays-at-lovingston-winery/,https://nelsoncounty.com/wp-content/uploads/2025/01/LW-farmhouse.jpg|https://nelsoncounty.com/wp-content/uploads/2025/01/LW-cabin.jpg,LW-farmhouse|LW-cabin,|,|,"The Farmhouse|The Cabin",https://nelsoncounty.com/wp-content/uploads/2025/01/LW-farmhouse.jpg,,"All (Lodging)>Cabins &amp; Cottages|All (Lodging)>Lovingston|All (Lodging)>Staff on Site|All (Lodging)>Whole House Rentals",,publish,1,josh,iamjwal@gmail.com,,,stays-at-lovingston-winery,,,0,0,0,closed,closed,2025-01-28
