id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,amenities_tags,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
2216,Creekside,Cabins & Cottages,Afton,"Creekside is a modern cabin near Route 151 with private hot tub, EV charger, fire pit, and memory-foam beds for Blue Ridge getaways.",https://nelsoncounty.com/wp-content/uploads/2025/01/Creekside-Interior.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Creekside.jpg,,https://nelsoncounty.com/explore/creekside/,,"Afton, VA 22920",Private Hot Tub; Large Fire Pit; Level 2 Ev Charger; Fully Equipped Kitchen & Fast Wi-Fi,Hot Tub; Fire Pit; Free Wi-Fi; Full Kitchen; Mountain Views; Cabin Rental; Lodging,FALSE,creekside,https://nelsoncounty.com/explore/creekside/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Highlights summarized from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2218,Cottage on Route 151,Cabins & Cottages,Afton,"Cottage on Route 151—also known as Towler Cottage—is a one-bedroom getaway with hot tub, fire pit, and mountain views minutes from breweries and hikes.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-Route-151.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-Route-151-Interior.jpg,,https://nelsoncounty.com/explore/cottage-on-route-151/,,"Afton, VA 22920",Private Hot Tub; Fire Pit & Rocking Chairs,Hot Tub; Fire Pit; Mountain Views; Cabin Rental; Lodging,FALSE,cottage-on-route-151,https://nelsoncounty.com/explore/cottage-on-route-151/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Features sourced from host description; confirm occupancy limits before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2220,Farmhouse on Route 151,Cabins & Cottages,Afton,"Farmhouse on Route 151 is a 1904 three-bedroom home with high-speed Wi-Fi, gas fireplace, two-acre yard, and stone fire pit near wine trail stops.",https://nelsoncounty.com/wp-content/uploads/2025/01/Farmhouse-on-Route-151.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Farmhouse-on-Route-151-Interior.jpg,,https://nelsoncounty.com/explore/farmhouse-on-route-151/,,"Afton, VA 22920",Fast Wi-Fi & Workspace; Stone Fire Pit & Mountain Views; Minutes To Breweries,Historic Setting; Free Wi-Fi; Fire Pit; Mountain Views; Fuel; Fireplace; Hiking; Wine Tastings,FALSE,farmhouse-on-route-151,https://nelsoncounty.com/explore/farmhouse-on-route-151/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Amenities detailed by host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2222,The Castor Cabin,Cabins & Cottages,Wintergreen Resort,"The Castor Cabin is a newly renovated, dog-friendly mountain cabin with modern amenities, fire pit, and easy access to Nelson County trails.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Castor-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Castor-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/the-castor-cabin/,,"Roseland, VA 22967",Renovated Mountain Cabin; Family & Pet Friendly; Outdoor Fire Pit; Modern Kitchen & Streaming Tv,Cabin Rental; Pet Friendly; Fire Pit; Full Kitchen; Lodging,FALSE,the-castor-cabin,https://nelsoncounty.com/explore/the-castor-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Wintergreen Resort,,medium,Summary based on host description and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2225,Rocky Run Landing,Cabins & Cottages,Arrington,"Rocky Run Landing is a cozy riverside cabin on the Tye River offering fishing, paddling, and simple comforts for unplugged stays.",https://nelsoncounty.com/wp-content/uploads/2025/01/Rocky-Run-Landing.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Rocky-Run-Landing-Interior.jpg,,https://nelsoncounty.com/explore/rocky-run-landing/,,"Tyro, VA 22976",Riverside Cabin; Direct Tye River Access; Simple Comforts; Remote Mountain Setting,Cabin Rental; River Access; Pet Friendly; Fishing Access; Lodging; Water Access,FALSE,rocky-run-landing,https://nelsoncounty.com/explore/rocky-run-landing/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Arrington; All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly,,low,Limited amenity detail available; confirm utilities and seasonal access with owner (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2228,Cottage on the Knoll,Cabins & Cottages,Lovingston,"Cottage on the Knoll is a three-bedroom, two-bath home centrally located between Nelson 29 and 151 with updated kitchen and spacious living area.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Knoll.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Knoll-Interior.jpg,,https://nelsoncounty.com/explore/cottage-on-the-knoll/,,"Lovingston, VA 22949",Updated Kitchen & Living Space; Central To Nelson Trails; Porch & Yard Seating,Full Kitchen; Outdoor Space; Cabin Rental; Lodging,FALSE,cottage-on-the-knoll,https://nelsoncounty.com/explore/cottage-on-the-knoll/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Lovingston; All (Lodging)>Whole House Rentals,,medium,Description compiled from host listing; verify occupancy and pet policy (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Lovingston%2C%20VA%2022949
2230,High Lonesome Cabin,Cabins & Cottages,Tyro,"High Lonesome Cabin sits on 20 secluded acres near Crabtree Falls with wraparound porch, woodstove, loft sleeping, and spiral staircase.",https://nelsoncounty.com/wp-content/uploads/2025/01/High-Lonesome-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/High-Lonesome-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/high-lonesome-cabin/,,"Tyro, VA 22976",20-Acre Mountain Property; Wraparound Porch & Fire Pit; Loft Sleeping Area; Woodstove & Rustic Interiors,Fire Pit; Outdoor Space; Pet Friendly; Cabin Rental; Lodging,FALSE,high-lonesome-cabin,https://nelsoncounty.com/explore/high-lonesome-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Tyro,,medium,Features from host listing and Nelson County tourism entry (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2232,The Lewis Catherine House,Cabins & Cottages,Afton,"The Lewis Catherine House is a renovated 1905 farmhouse on seven acres along Afton Mountain Road, sleeping twelve near Veritas and Route 151.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Lewis-Catherine-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Lewis-Catherine-House-Interior.jpg,,https://nelsoncounty.com/explore/the-lewis-catherine-house/,,"1470 Afton Mountain Road, Afton, VA 22920",Seven-Acre Farmhouse; Sleeps Up To 12; Large Kitchen & Gathering Spaces; Minutes To Wineries & Breweries,Full Kitchen; Pet Friendly; Cabin Rental; Lodging,FALSE,the-lewis-catherine-house,https://nelsoncounty.com/explore/the-lewis-catherine-house/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Amenities and capacity drawn from host listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=1470%20Afton%20Mountain%20Road%2C%20Afton%2C%20VA%2022920
2234,Glenbrae,Cabins & Cottages,Afton,"Glenbrae is a designer five-bedroom home just off Route 151 with Peloton-equipped office, fenced yard, mountain views, and fire pit.",https://nelsoncounty.com/wp-content/uploads/2025/01/Glenbrae.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Glenbrae-Interior.jpg,,https://nelsoncounty.com/explore/glenbrae/,,"Afton, VA 22920",Peloton & Dedicated Office; Fenced Backyard & Fire Pit; Mountain Views Near Wineries,Fire Pit; Mountain Views; Pet Friendly; Cabin Rental; Lodging,FALSE,glenbrae,https://nelsoncounty.com/explore/glenbrae/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Features based on host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2236,Elk Mountain Overlook,Cabins & Cottages,Afton,"Elk Mountain Overlook is a boutique chalet perched off the Blue Ridge Parkway with two king suites, soaker tub, dual-head shower, and expansive deck views.",https://nelsoncounty.com/wp-content/uploads/2025/01/Elk-Mountain-Overlook.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Elk-Mountain-Overlook-Interior.jpg,,https://nelsoncounty.com/explore/elk-mountain-overlook/,,"Afton, VA 22920",Designer Kitchen; Deck & Fire Pit With Scenic Views; Generator & Fiber Internet,Full Kitchen; Fire Pit; Outdoor Space; Mountain Views; Pet Friendly; Cabin Rental; Lodging,FALSE,elk-mountain-overlook,https://nelsoncounty.com/explore/elk-mountain-overlook/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Details confirmed via host listing and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2238,Ethan's Den,Pet Friendly,Wintergreen Resort,"Ethan’s Den is a stylish one-bedroom suite with live-edge breakfast bar, heated floors, fireplace, and luxe finishes for couples getaways.",https://nelsoncounty.com/wp-content/uploads/2025/02/Ethans-Den.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Ethans-Den-Interior.jpg,,https://nelsoncounty.com/explore/ethans-den/,,"Roseland, VA 22967",Live-Edge Breakfast Bar; Radiant Heated Floors; Fireplace & Leather Seating; Breakfast Service,Breakfast Available; Fireplace; Pet Friendly,FALSE,ethans-den,https://nelsoncounty.com/explore/ethans-den/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Wintergreen Resort,,medium,Amenities from host description; confirm occupancy limit before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2240,The Mountain House INN,Cabins & Cottages,Montebello,The Mountain House Inn is a remodeled two-story retreat on an 18-acre sunny mountain property offering quiet escapes near Montebello and Crabtree Falls.,https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-House-Inn.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Mountain-House-Inn-Interior.jpg,,https://nelsoncounty.com/explore/the-mountain-house-inn/,,"Montebello, VA 24464",18 Acres of Mountain Land; Quiet Retreat Setting; Close To Crabtree Falls,Pet Friendly; Cabin Rental; Lodging,FALSE,the-mountain-house-inn,https://nelsoncounty.com/explore/the-mountain-house-inn/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Montebello; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,low,Minimal details provided; recommend confirming room count and amenities with owner (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Montebello%2C%20VA%2024464
2242,Sweet Afton,Cabins & Cottages,Afton,"Sweet Afton is a historic two-bedroom cottage on 1.55 fenced acres with 1-gig fiber internet, fire pit, and sweeping mountain views near Veritas.",https://nelsoncounty.com/wp-content/uploads/2025/01/Sweet-Afton.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Sweet-Afton-Inteior.jpg,,https://nelsoncounty.com/explore/sweet-afton/,,"Afton, VA 22920",Fenced Yard & Hammock; 1-Gig Fiber Internet; Mountain View Porches & Fire Pit,Historic Setting; Fire Pit; Mountain Views; Desserts; Pet Friendly; Cabin Rental; Lodging,FALSE,sweet-afton,https://nelsoncounty.com/explore/sweet-afton/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Amenities documented in host listing and Nelson County tourism profile (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2244,Three Sisters Pre-Civil War Log Cabin,Cabins & Cottages,Montebello,"Three Sisters Pre-Civil War Log Cabin is an 1840 two-story log home with queen loft skylight, twin beds, private sauna, and hot tub on a secluded Blue Ridge property.",https://nelsoncounty.com/wp-content/uploads/2025/01/Three-Sisters.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Three-Sisters-Interior.jpg,,https://nelsoncounty.com/explore/three-sisters-pre-civil-war-log-cabin/,,"Roseland, VA 22967",Private Sauna & Hot Tub; Stargazing Skylight; Sleeps Four,Cabin Rental; Hot Tub; Mountain Views; Lodging,FALSE,three-sisters-pre-civil-war-log-cabin,https://nelsoncounty.com/explore/three-sisters-pre-civil-war-log-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Montebello,,medium,Amenities summarized from host listing and Nelson County tourism page (Nov 2025).,Three Sisters Pre-Civil War Log Cabin,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2246,Nine Ridges Retreat,Cabins & Cottages,Montebello,"Nine Ridges Retreat is a six-guest mountain home on 20 acres with artisan furnishings, sweeping Three Ridges views, and close access to Crabtree Falls and the Parkway.",https://nelsoncounty.com/wp-content/uploads/2025/01/Nine-Ridges-Retreat.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Nine-Ridges-Retreat-Interior.jpg,,https://nelsoncounty.com/explore/nine-ridges-retreat/,,"Montebello, VA 24464",Private 20-Acre Setting; Mountain View Deck; Artisan Furnishings; Near Crabtree Falls & Brp,Outdoor Space; Mountain Views; Cabin Rental; Lodging,FALSE,nine-ridges-retreat,https://nelsoncounty.com/explore/nine-ridges-retreat/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Montebello; All (Lodging)>Whole House Rentals,,medium,Details drawn from host description; confirm occupancy and pet policy before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Montebello%2C%20VA%2024464
2248,Grace's Place Petite Retreats,Cabins & Cottages,Roseland,"Grace’s Place Petite Retreats offers four well-appointed tiny homes exclusively for registered guests, each with curated amenities for a boutique stay.",https://nelsoncounty.com/wp-content/uploads/2025/01/Graces-Place-Petite-Retreats.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Graces-Place-Petite-Retreats-Interior.jpg,,https://nelsoncounty.com/explore/graces-place-petite-retreats/,,"Wintergreen, VA 22958",Collection of Four Tiny Homes; Boutique Interiors; Quiet Guest-Only Property; Online Booking Links,Cabin Rental; Lodging,FALSE,graces-place-petite-retreats,https://nelsoncounty.com/explore/graces-place-petite-retreats/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Roseland; All (Lodging)>Staff on Site,,medium,Information from Nelson County listing; specific unit details available via property website (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%2C%20VA%2022958
2251,Cottage on the Trail,Cabins & Cottages,Afton,"Cottage on the Trail is a poolside suite on a private estate along the Rockfish River with pergola seating, fire pit, and easy Route 151 access.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Trail-1.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Trail.jpg,,https://nelsoncounty.com/explore/cottage-on-the-trail/,,"Nellysford, VA 22958",Seasonal Pool & Pergola Patio; Riverfront Estate Setting; Fire Pit & Mountain Views,Pool; Outdoor Seating; Fire Pit; Mountain Views; Pet Friendly; River Access; Hiking; Cabin Rental,FALSE,cottage-on-the-trail,https://nelsoncounty.com/explore/cottage-on-the-trail/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Staff on Site,,medium,Amenities captured from host listing; verify minimum stay requirements with owner (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2254,Rockfish Farmhouse,Cabins & Cottages,Afton,Rockfish Farmhouse is a seven-guest home in the heart of Nelson 151 with mountain-view fire pit and farmhouse charm near wineries and breweries.,https://nelsoncounty.com/wp-content/uploads/2025/01/Rockfish-Farmhouse.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Rockfish-Farmhouse-Interior.jpg,,https://nelsoncounty.com/explore/rockfish-farmhouse/,,"Afton, VA 22920",Mountain-View Fire Pit; Sleeps Seven,Fire Pit; Mountain Views; Cabin Rental; Lodging,FALSE,rockfish-farmhouse,https://nelsoncounty.com/explore/rockfish-farmhouse/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Host-provided amenities verified via Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2258,Fulton Belle Vue,Cabins & Cottages,Afton,"Fulton Belle Vue is a renovated farmhouse with five bedrooms, screened porch, and fire pit overlooking Blue Ridge views along the Nelson 151 trail.",https://nelsoncounty.com/wp-content/uploads/2025/02/Fulton-Belle-Vue.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Fulton-Belle-Vue-Interior.jpg,,https://nelsoncounty.com/explore/fulton-belle-vue/,,"Afton, VA 22920",Screened Porch & Rocking Chairs; Mountain-View Fire Pit,Outdoor Space; Fire Pit; Mountain Views; Hiking; Cabin Rental; Lodging; Hiking - Moderate,FALSE,fulton-belle-vue,https://nelsoncounty.com/explore/fulton-belle-vue/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Summary based on host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2260,Spindle Hill Farm,Bed and Breakfast,Nellysford,Spindle Hill Farm features a handcrafted cedar hot tub cottage and restored 1932 schoolhouse on a 50-acre family farm with private trails and ponds.,https://nelsoncounty.com/wp-content/uploads/2025/01/Spindle-Hill-Farm.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Spindle-Hill-Farm-Interior.jpg,,https://nelsoncounty.com/explore/spindle-hill-farm/,,"Nellysford, VA 22958",Historic Cottage & Schoolhouse; Cedar Hot Tub & Woodstove; Private Trails & Ponds; Walkable To Breweries,Historic Setting; Hot Tub; Breakfast Available; Pet Friendly; Bed & Breakfast; Hosted Stay,FALSE,spindle-hill-farm,https://nelsoncounty.com/explore/spindle-hill-farm/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Bed and Breakfast; All (Lodging)>Nellysford; All (Lodging)>Pet Friendly; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals,,high,Amenities confirmed via long-standing host profile and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2262,Beech Grove Cabins,Cabins & Cottages,Roseland,"Beech Grove Cabins offers four two-bedroom log cabins with full kitchens, gas fireplaces, Adirondack porches, and communal fire pit near Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cabins.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cabins-Interior.jpg,,https://nelsoncounty.com/explore/beech-grove-cabins/,,"Roseland, VA 22967",Full Kitchens & Gas Fireplaces; Adirondack Porches; Communal Fire Pit Area,Cabin Rental; Fuel; Fire Pit; Pet Friendly; Lodging,FALSE,beech-grove-cabins,https://nelsoncounty.com/explore/beech-grove-cabins/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Staff on Site,,high,Details verified via Beech Grove Cabins operations and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2264,Slipper Slope,Pet Friendly,Wintergreen Resort,Slipper Slope is a four-bedroom ski-in/ski-out condo on Upper Diamond Hill with spacious layout and true ground-level slope access.,https://nelsoncounty.com/wp-content/uploads/2025/01/Slipper-Slope.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Slipper-Slope-Interior.jpg,,https://nelsoncounty.com/explore/slipper-slope/,,"Wintergreen Resort, Roseland, VA 22967",Ground-Level Access; Spacious Mountain Layout; On-Slope Location,Vacation Rental; Pet Friendly,FALSE,slipper-slope,https://nelsoncounty.com/explore/slipper-slope/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Summary from host listing; confirm availability of resort amenities before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2267,Wintergreen Resort,Resorts,Staff on Site,"Wintergreen Resort offers professionally managed studios, condos, and private homes with exclusive guest access to Aquatics, Devils Knob golf, racquet sports, and on-mountain shuttles.",https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Resort.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Resort-Interior-1.jpg,,https://nelsoncounty.com/explore/wintergreen-resort/,(855) 699-1858,"39 Mountain Inn Loop, Wintergreen, VA 22967",Resort-Managed Lodging; Wintergreen Advantage Amenities; Guaranteed Lift Access; On-Mountain Shuttle Service,Pet Friendly; Resort,FALSE,wintergreen-resort-2,https://nelsoncounty.com/explore/wintergreen-resort-2/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Staff on Site; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,high,Resort benefits confirmed via Wintergreen Resort lodging overview (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967
2269,Camp Blue Ridge,Campgrounds & Glamping,Montebello,"Camp Blue Ridge provides 22 two-bedroom cabins plus motel rooms, meeting spaces, and pet-friendly grounds for families and groups in the Blue Ridge Mountains.",https://nelsoncounty.com/wp-content/uploads/2025/01/Camp-Blue-Ridge.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Camp-Blue-Ridge-Interior.jpg,,https://nelsoncounty.com/explore/camp-blue-ridge/,(434) 760-0818,"355 Camp Blue Ridge Road, Montebello, VA 24464",Meeting Spaces & Activities; Family & Pet Friendly; Mini-Split Heating In Each Room,Cabin Rental; Pet Friendly; Mountain Views; Camping,FALSE,camp-blue-ridge,https://nelsoncounty.com/explore/camp-blue-ridge/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Montebello; All (Lodging)>Pet Friendly; All (Lodging)>Staff on Site; All (Lodging)>Tent Camping,,high,Facility details verified via Camp Blue Ridge information and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=355%20Camp%20Blue%20Ridge%20Road%2C%20Montebello%2C%20VA%2024464
2271,Devils Backbone Camp,Campgrounds & Glamping,Roseland,"Devils Backbone Camp pairs RV and tent sites with craft beverage venues, live music, and easy access to hiking, Blue Ridge Parkway, and Nelson 151 attractions.",https://nelsoncounty.com/wp-content/uploads/2025/01/Devils-Backbone-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Devils-Backbone-Camp-Interior-scaled.jpg,,https://nelsoncounty.com/explore/devils-backbone-camp/,(434) 361-1001,"200 Mosbys Run, Roseland, VA 22967",Rv & Tent Sites; Basecamp Brewpub & Bier Garden; Live Music & Onsite Dining,Camping; Live Music; Hiking; Pet Friendly; Mountain Views; Craft Beverage; Hiking - Easy,FALSE,devils-backbone-camp,https://nelsoncounty.com/explore/devils-backbone-camp/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-06-12,publish,closed,closed,All (Lodging)>Campgrounds & Glamping; All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>RV Camping; All (Lodging)>Staff on Site; All (Lodging)>Tent Camping; All (Lodging)>Whole House Rentals,,high,Amenities confirmed via Devils Backbone Camp overview (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
2274,The Haven at Devils Backbone Camp,Cabins & Cottages,Roseland,"The Haven at Devils Backbone is a 3,750-square-foot Lindal Cedar home with luxury finishes, five bedrooms, and easy walkable access to Devils Backbone Basecamp.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Haven-at-Devils-Backbone-Camp.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Haven-at-Devils-Backbone-Camp-Interior.jpg,,https://nelsoncounty.com/explore/the-haven-at-devils-backbone-camp/,,"200 Mosbys Run, Roseland, VA 22967",Marble & Mahogany Interiors; Walk To Devils Backbone Brewery; Scenic Mountain Views,Mountain Views; Pet Friendly; Cabin Rental; Lodging,FALSE,the-haven-at-devils-backbone-camp,https://nelsoncounty.com/explore/the-haven-at-devils-backbone-camp/,josh,iamjwal@gmail.com,josh,1,2025-02-11,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals,,medium,Home features summarized from Devils Backbone lodging description (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
