id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
2172,Cheval Circle,Cabins & Cottages,Afton,"Cheval Circle is a rustic three-bedroom home on a meadow beside a horse farm, offering mountain views and easy drives to Afton attractions.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cheval-Circle.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cheval-Circle-Interior.jpg,,https://nelsoncounty.com/explore/cheval-circle/,,"Afton, VA 22920",3-Bedroom Rustic Home; Adjacent Horse Farm Views; Spacious Yard; Central to Route 151,FALSE,cheval-circle,https://nelsoncounty.com/explore/cheval-circle/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-02-07,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Amenities from host listing and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2174,The Wine Cottage,Cabins & Cottages,Afton,"The Wine Cottage is a mid-century ranch with updated interiors, mountain views, and a private fire pit minutes from Nelson 151 tasting rooms.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Wine-Cottage.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Wine-Cottage-Interior.jpg,,https://nelsoncounty.com/explore/the-wine-cottage/,,"Afton, VA 22920",Mid-Century Ranch Layout; Private Backyard Fire Pit; Mountain Views; Near Route 151 Wineries,FALSE,the-wine-cottage,https://nelsoncounty.com/explore/the-wine-cottage/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-08,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Property details pulled from host listing and county profile (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2178,Carter's Cottage,Cabins & Cottages,Afton,"Carter’s Cottage is a modern farmhouse in downtown Nellysford within walking distance to Three Notch’d, featuring a hot tub and updated open floor plan.",https://nelsoncounty.com/wp-content/uploads/2025/01/Carters-Cottage.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Carters-Cottage-Interior.jpg,,https://nelsoncounty.com/explore/carters-cottage/,,"Nellysford, VA 22958",Modern Farmhouse Cottage; Private Hot Tub; Walk to Route 151 Restaurants; Sleeps Four,FALSE,carters-cottage,https://nelsoncounty.com/explore/carters-cottage/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-02-07,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Amenities confirmed via host listing; check city lodging license status before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2180,Beech Grove Cottage,Cabins & Cottages,Roseland,"Beech Grove Cottage is a renovated 1920s bungalow across from Devils Backbone with fiber internet, huge yard, and fire pit for six guests.",https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cottage.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Beech-Grove-Cottage-Interior.jpg,,https://nelsoncounty.com/explore/beech-grove-cottage/,,"200 Mosbys Run, Roseland, VA 22967",Renovated 1920s Bungalow; Fiber Internet; Large Yard & Fire Pit; Walk to Devils Backbone,FALSE,beech-grove-cottage,https://nelsoncounty.com/explore/beech-grove-cottage/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-02-07,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Attributes drawn from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
2182,Montebello Resort,Cabins & Cottages,Montebello,"Montebello Resort offers rustic cabins and cottages with onsite lake, trout pond, country store, and easy access to Crabtree Falls trails.",https://nelsoncounty.com/wp-content/uploads/2025/01/Montebello-Resort.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Montebello-Resort-Interior.jpg,,https://nelsoncounty.com/explore/montebello-resort/,(540) 377-2650,"15090 Crabtree Falls Highway, Montebello, VA 24464",Cabins & Cottages; Lake & Trout Pond; Country Store & Cafe; Near Crabtree Falls & Appalachian Trail,FALSE,montebello-resort,https://nelsoncounty.com/explore/montebello-resort/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-03-06,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Montebello; All (Lodging)>Pet Friendly; All (Lodging)>RV Camping; All (Lodging)>Staff on Site; All (Lodging)>Tent Camping,,high,Amenities verified with Montebello Resort website and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=15090%20Crabtree%20Falls%20Highway%2C%20Montebello%2C%20VA%2024464
2185,Freshwater Field Cabin,Cabins & Cottages,Lovingston,"Freshwater Field Cabin sits on a private farm hollow near Lovingston with hiking trails, horse pastures, and easy drives to Nelson attractions.",https://nelsoncounty.com/wp-content/uploads/2025/01/Freshwater-Field-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Freshwater-Field-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/freshwater-field-cabin/,,"Lovingston, VA 22949",Secluded Farm Cabin; Onsite Hiking Trails; Horse Pasture Views; Close to Route 29 Corridor,FALSE,freshwater-field-cabin,https://nelsoncounty.com/explore/freshwater-field-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-02-07,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Lovingston; All (Lodging)>Whole House Rentals,,medium,Host-provided description; confirm amenities before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Lovingston%2C%20VA%2022949
2188,Four Elements Farm,Cabins & Cottages,Roseland,"Four Elements Farm is a 116-acre retreat with farmhouse lodging, hot tub, pond, friendly goats, and proximity to Devils Backbone and Wintergreen.",https://nelsoncounty.com/wp-content/uploads/2025/02/Four-Elements-Farm.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Four-Elements-Farm-Interior.jpg,,https://nelsoncounty.com/explore/four-elements-farm/,,"Roseland, VA 22967",Farmhouse Lodging for Groups; Hot Tub & Stone Fireplace; Swimming Pond; Farm Animals for Guests,FALSE,four-elements-farm,https://nelsoncounty.com/explore/four-elements-farm/,josh,iamjwal@gmail.com,josh,1,2025-02-07,2025-08-13,publish,closed,closed,Farms & Orchards; All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Details from host listing and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2190,Time to Wine Down,Cabins & Cottages,Afton,"Time to Wine Down is a five-bedroom Afton retreat on two acres with dual living rooms, basement game space, air hockey, expansive fire pit, and string-lit outdoor dining near the Route 151 beverage trail.",https://nelsoncounty.com/wp-content/uploads/2025/01/Time-to-Wine-Down.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Time-to-Wine-Down-Interior.jpg,,https://nelsoncounty.com/explore/time-to-wine-down/,,"Afton, VA 22920",5-Bedroom Group Home; Dual Living Areas; Fire Pit & Outdoor Dining; Basement Game Room & Air Hockey,FALSE,time-to-wine-down,https://nelsoncounty.com/explore/time-to-wine-down/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Amenities summarized from host listing and Nelson County tourism page (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2192,Love Afton Cabin,Cabins & Cottages,Afton,"Love Afton Cabin spans 11.5 acres with mountain views, private fishing pond, multiple decks, and entertainment spaces for groups up to 16.",https://nelsoncounty.com/wp-content/uploads/2025/01/Love-Afton-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Love-Afton-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/love-afton-cabin/,,"5495 Mountain Road, Afton, VA 22920",Sleeps up to 16 Guests; Private Pond & Screened Porch; Game Garage with Arcade & Shuffleboard; Multi-Level Decks,FALSE,love-afton-cabin,https://nelsoncounty.com/explore/love-afton-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-11,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Whole House Rentals,,medium,Features taken from host listing; address inferred from property listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=5495%20Mountain%20Road%2C%20Afton%2C%20VA%2022920
2194,Meili Mountain,Pet Friendly,Tyro,"Meili Mountain offers rustic creekside camping on private land for quiet, leave-no-trace stays near Nelson County trails.",https://nelsoncounty.com/wp-content/uploads/2025/01/Meili-Mountain.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Meili-Mountain-2.jpg,,https://nelsoncounty.com/explore/meili-mountain/,,"Nelson County, VA",Primitive Campsite; Private Creek Access; Secluded Mountain Setting; Leave-No-Trace Experience,FALSE,meili-mountain,https://nelsoncounty.com/explore/meili-mountain/,josh,iamjwal@gmail.com,josh,1,2025-02-09,2025-02-09,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Tent Camping; All (Lodging)>Tyro,,low,Limited detail available; confirm campsite amenities and permitting before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nelson%20County%2C%20VA
2196,Adventure Awaits,Pet Friendly,Roseland,"Adventure Awaits is a pet-friendly Wintergreen home two minutes from the slopes with hot tub, fire pit, multiple living areas, and five smart TVs.",https://nelsoncounty.com/wp-content/uploads/2025/01/Adventure-Awaits.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Adventure-Awaits-Interior.jpg,,https://nelsoncounty.com/explore/adventure-awaits/,,"Wintergreen Resort, Roseland, VA 22967",Pet-Friendly Mountain Home; Private Hot Tub & Fire Pit; 3 King Bedrooms + Bunk Room; Minutes to Ski Lifts,FALSE,adventure-awaits,https://nelsoncounty.com/explore/adventure-awaits/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-11,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Amenities verified with host description; slope proximity noted from Wintergreen map (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2198,Wintergreen Ridge Retreat,Pet Friendly,Wintergreen,"Wintergreen Ridge Retreat is a four-bedroom mountain home sleeping ten with expansive decks, hot tub, and easy access to Wintergreen lifts and trails.",https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Ridge-Retreat-Interior.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Wintergreen-Ridge-Retreat.jpg,,https://nelsoncounty.com/explore/wintergreen-ridge-retreat/,,"Wintergreen Resort, Nellysford, VA 22958",4-Bedroom Ski Home; Spacious Deck & Outdoor Dining; Hot Tub & Fire Pit; Close to Slopes & Blue Ridge Parkway,FALSE,wintergreen-ridge-retreat,https://nelsoncounty.com/explore/wintergreen-ridge-retreat/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-05-30,publish,closed,closed,All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen; All (Lodging)>Wintergreen Resort,,medium,Information pulled from host listing; verify bedroom layout before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958
2200,Maren Estate,Cabins & Cottages,Afton,"Maren Estate is a 7,200-square-foot luxury home on a 50-acre farm with seasonal pool, year-round hot tub, bocce court, and beer garden.",https://nelsoncounty.com/wp-content/uploads/2025/01/Maren-Estate.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Maren-Estate-Interior.jpg,,https://nelsoncounty.com/explore/maren-estate/,,"Afton, VA 22920","7,200-Sq-Ft Luxury Home; Seasonal Pool & Hot Tub; Bocce Court & Beer Garden; 50-Acre Private Farm",FALSE,maren-estate,https://nelsoncounty.com/explore/maren-estate/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-08,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Estate amenities sourced from host listing and Nelson County tourism entry (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2202,The Blue Ridge Farm and Wedding Venue,Cabins & Cottages,Afton,"The Blue Ridge Farm & Farmhouse combines a six-acre event-ready property with renovated farmhouse lodging, vineyard views, and proximity to Brew Ridge Trail.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Blue-Ridge-Farm-and-Wedding-Venue.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Blue-Ridge-Farm-and-Wedding-Venue-Interior.jpg,,https://nelsoncounty.com/explore/the-blue-ridge-farm-and-wedding-venue/,,"Afton, VA 22920",6-Acre Farm Venue; Renovated Farmhouse Lodging; Mountain & Vineyard Views; Event-Ready Grounds,FALSE,the-blue-ridge-farm-and-wedding-venue,https://nelsoncounty.com/explore/the-blue-ridge-farm-and-wedding-venue/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-08,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Description compiled from host promotional copy; confirm event capacity and services (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2204,"Acorn Inn, Inc (Cottage, B&B and Group Retreat)",Bed and Breakfast,Faber,"Acorn Inn operates an inn, cottage, and farmhouse retreat with shared gathering spaces, kitchenettes, and wraparound porches for groups and cyclists.",https://nelsoncounty.com/wp-content/uploads/2025/02/Acorn-Inn.jpg,https://nelsoncounty.com/wp-content/uploads/2025/02/Acorn-Inn-Interior.jpg,,https://nelsoncounty.com/explore/acorn-inn-inc-cottage-bb-and-group-retreat/,,"2131 Stagebridge Road, Lovingston, VA 22949",10-Room Group Inn; Private Cottage & Farmhouse; Multiple Kitchens & Lounges; Wraparound Deck & Grill,FALSE,acorn-inn-inc-cottage-bb-and-group-retreat,https://nelsoncounty.com/explore/acorn-inn-inc-cottage-bb-and-group-retreat/,josh,iamjwal@gmail.com,josh,1,2025-02-08,2025-02-08,publish,closed,closed,All (Lodging)>Bed and Breakfast; All (Lodging)>Faber; All (Lodging)>Motels & Inns; All (Lodging)>Pet Friendly; All (Lodging)>Staff on Site; All (Lodging)>Whole House Rentals,,medium,Contact email available; phone not published. Verify reservation process with innkeepers (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=2131%20Stagebridge%20Road%2C%20Lovingston%2C%20VA%2022949
2207,Cottage at Old Stoney Creek,Cabins & Cottages,Nellysford,"Cottage at Old Stoney Creek is a two-bedroom hot tub retreat in Nellysford with creek views, fire pit, and deck seating near Route 151 breweries.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-at-Old-Stoney-Creek.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-at-Old-Stoney-Creek-Interior.jpg,,https://nelsoncounty.com/explore/cottage-at-old-stoney-creek/,,"Nellysford, VA 22958",2-Bedroom Cottage; Private Hot Tub; Deck & Outdoor Shower; Creekside Fire Pit,FALSE,cottage-at-old-stoney-creek,https://nelsoncounty.com/explore/cottage-at-old-stoney-creek/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Nellysford,,medium,Amenities from host listing and Nelson County tourism entry (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
2209,Blue Ridge Heaven,Cabins & Cottages,Roseland,"Blue Ridge Heaven is a 3,200-square-foot Wintergreen home at 3,800 feet with three decks, renovated interiors, and sweeping southern views.",https://nelsoncounty.com/wp-content/uploads/2025/01/Blue-Ridge-Heaven.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Blue-Ridge-Heaven-Interior.jpg,,https://nelsoncounty.com/explore/blue-ridge-heaven/,,"Wintergreen Resort, Roseland, VA 22967",5-Bedroom Mountain Home; Panoramic Deck Views; Renovated Kitchen & Living Spaces; Dual Fireplaces,FALSE,blue-ridge-heaven,https://nelsoncounty.com/explore/blue-ridge-heaven/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Roseland; All (Lodging)>Whole House Rentals; All (Lodging)>Wintergreen Resort,,medium,Home features verified via host listing and Wintergreen rental info (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
2212,Dancing Bear Lodge,Cabins & Cottages,Roseland,"Dancing Bear Lodge is a 2,000-square-foot cabin on 38 acres with sweeping mountain vistas, stone fireplace, and space for up to ten guests.",https://nelsoncounty.com/wp-content/uploads/2025/01/Dancing-Bear-Lodge.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Dancing-Bear-Lodge-Interior.jpg,,https://nelsoncounty.com/explore/dancing-bear-lodge/,,"Roseland, VA 22967",5-Bedroom Cabin; 38 Private Acres; Panoramic Mountain Views; Fireplace & Outdoor Gathering Areas,FALSE,dancing-bear-lodge,https://nelsoncounty.com/explore/dancing-bear-lodge/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Roseland; All (Lodging)>Whole House Rentals,,medium,Description gathered from host listing; confirm maximum occupancy prior to publication (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2214,Windy Knoll,Cabins & Cottages,Afton,"Windy Knoll is a light-filled mountain home on 3.5 acres with large decks, full kitchen, and loft suite overlooking Afton greenery.",https://nelsoncounty.com/wp-content/uploads/2025/01/Windy-Knoll.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Windy-Knoll-Interior.jpg,,https://nelsoncounty.com/explore/windy-knoll/,,"Afton, VA 22920",3-Bedroom Mountain Home; Expansive Front Porch; Fully Equipped Kitchen; Loft Suite with Workspace,FALSE,windy-knoll,https://nelsoncounty.com/explore/windy-knoll/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Amenities listed by host; verify availability of Wi-Fi and streaming before promoting (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2216,Creekside,Cabins & Cottages,Afton,"Creekside is a modern cabin near Route 151 with private hot tub, EV charger, fire pit, and memory-foam beds for Blue Ridge getaways.",https://nelsoncounty.com/wp-content/uploads/2025/01/Creekside-Interior.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Creekside.jpg,,https://nelsoncounty.com/explore/creekside/,,"Afton, VA 22920",Private Hot Tub; Large Fire Pit; Level 2 EV Charger; Fully Equipped Kitchen & Fast Wi-Fi,FALSE,creekside,https://nelsoncounty.com/explore/creekside/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Highlights summarized from host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2218,Cottage on Route 151,Cabins & Cottages,Afton,"Cottage on Route 151—also known as Towler Cottage—is a one-bedroom getaway with hot tub, fire pit, and mountain views minutes from breweries and hikes.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-Route-151.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-Route-151-Interior.jpg,,https://nelsoncounty.com/explore/cottage-on-route-151/,,"Afton, VA 22920",1-Bedroom Cottage; Private Hot Tub; Fire Pit & Rocking Chairs; Route 151 Location,FALSE,cottage-on-route-151,https://nelsoncounty.com/explore/cottage-on-route-151/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Features sourced from host description; confirm occupancy limits before publishing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2220,Farmhouse on Route 151,Cabins & Cottages,Afton,"Farmhouse on Route 151 is a 1904 three-bedroom home with high-speed Wi-Fi, gas fireplace, two-acre yard, and stone fire pit near wine trail stops.",https://nelsoncounty.com/wp-content/uploads/2025/01/Farmhouse-on-Route-151.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Farmhouse-on-Route-151-Interior.jpg,,https://nelsoncounty.com/explore/farmhouse-on-route-151/,,"Afton, VA 22920",3-Bedroom Historic Farmhouse; Fast Wi-Fi & Workspace; Stone Fire Pit & Mountain Views; Minutes to Breweries,FALSE,farmhouse-on-route-151,https://nelsoncounty.com/explore/farmhouse-on-route-151/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Cabins & Cottages; All (Lodging)>Whole House Rentals,,medium,Amenities detailed by host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
2222,The Castor Cabin,Cabins & Cottages,Wintergreen Resort,"The Castor Cabin is a newly renovated, dog-friendly mountain cabin with modern amenities, fire pit, and easy access to Nelson County trails.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Castor-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Castor-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/the-castor-cabin/,,"Roseland, VA 22967",Renovated Mountain Cabin; Family & Pet Friendly; Outdoor Fire Pit; Modern Kitchen & Streaming TV,FALSE,the-castor-cabin,https://nelsoncounty.com/explore/the-castor-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Wintergreen Resort,,medium,Summary based on host description and Nelson County listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
2225,Rocky Run Landing,Cabins & Cottages,Arrington,"Rocky Run Landing is a cozy riverside cabin on the Tye River offering fishing, paddling, and simple comforts for unplugged stays.",https://nelsoncounty.com/wp-content/uploads/2025/01/Rocky-Run-Landing.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Rocky-Run-Landing-Interior.jpg,,https://nelsoncounty.com/explore/rocky-run-landing/,,"Tyro, VA 22976",Riverside Cabin; Direct Tye River Access; Simple Comforts; Remote Mountain Setting,FALSE,rocky-run-landing,https://nelsoncounty.com/explore/rocky-run-landing/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Arrington; All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly,,low,Limited amenity detail available; confirm utilities and seasonal access with owner (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2228,Cottage on the Knoll,Cabins & Cottages,Lovingston,"Cottage on the Knoll is a three-bedroom, two-bath home centrally located between Nelson 29 and 151 with updated kitchen and spacious living area.",https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Knoll.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Cottage-on-the-Knoll-Interior.jpg,,https://nelsoncounty.com/explore/cottage-on-the-knoll/,,"Lovingston, VA 22949",3-Bedroom Country Home; Updated Kitchen & Living Space; Central to Nelson Trails; Porch & Yard Seating,FALSE,cottage-on-the-knoll,https://nelsoncounty.com/explore/cottage-on-the-knoll/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Lovingston; All (Lodging)>Whole House Rentals,,medium,Description compiled from host listing; verify occupancy and pet policy (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Lovingston%2C%20VA%2022949
2230,High Lonesome Cabin,Cabins & Cottages,Tyro,"High Lonesome Cabin sits on 20 secluded acres near Crabtree Falls with wraparound porch, woodstove, loft sleeping, and spiral staircase.",https://nelsoncounty.com/wp-content/uploads/2025/01/High-Lonesome-Cabin.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/High-Lonesome-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/high-lonesome-cabin/,,"Tyro, VA 22976",20-Acre Mountain Property; Wraparound Porch & Fire Pit; Loft Sleeping Area; Woodstove & Rustic Interiors,FALSE,high-lonesome-cabin,https://nelsoncounty.com/explore/high-lonesome-cabin/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Cabins & Cottages; All (Lodging)>Pet Friendly; All (Lodging)>Tyro,,medium,Features from host listing and Nelson County tourism entry (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
2232,The Lewis Catherine House,Cabins & Cottages,Afton,"The Lewis Catherine House is a renovated 1905 farmhouse on seven acres along Afton Mountain Road, sleeping twelve near Veritas and Route 151.",https://nelsoncounty.com/wp-content/uploads/2025/01/The-Lewis-Catherine-House.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/The-Lewis-Catherine-House-Interior.jpg,,https://nelsoncounty.com/explore/the-lewis-catherine-house/,,"1470 Afton Mountain Road, Afton, VA 22920",Seven-Acre Farmhouse; Sleeps up to 12; Large Kitchen & Gathering Spaces; Minutes to Wineries & Breweries,FALSE,the-lewis-catherine-house,https://nelsoncounty.com/explore/the-lewis-catherine-house/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Amenities and capacity drawn from host listing (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=1470%20Afton%20Mountain%20Road%2C%20Afton%2C%20VA%2022920
2234,Glenbrae,Cabins & Cottages,Afton,"Glenbrae is a designer five-bedroom home just off Route 151 with Peloton-equipped office, fenced yard, mountain views, and fire pit.",https://nelsoncounty.com/wp-content/uploads/2025/01/Glenbrae.jpg,https://nelsoncounty.com/wp-content/uploads/2025/01/Glenbrae-Interior.jpg,,https://nelsoncounty.com/explore/glenbrae/,,"Afton, VA 22920",5-Bedroom Designer Home; Peloton & Dedicated Office; Fenced Backyard & Fire Pit; Mountain Views Near Wineries,FALSE,glenbrae,https://nelsoncounty.com/explore/glenbrae/,josh,iamjwal@gmail.com,josh,1,2025-02-10,2025-02-10,publish,closed,closed,All (Lodging)>Afton; All (Lodging)>Pet Friendly; All (Lodging)>Whole House Rentals,,medium,Features based on host listing and Nelson County tourism (Nov 2025).,,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
